xml_id	true	pred	corpus_id	modality	text_snippet
doc_208596	right	left	web1	web	Législatives : le PS prépare son grand règlement de compte interne Après le naufrage de la présidentielle, Solférino risque d’essuyer l’une des pires défaites électorales de son histoire aux élections législatives. Dans une circulaire interne, le PS annonce la publication prochaine d’une liste de me…
doc_379958	left	right	web1	web	Groupe Arvita - Capio : L’argent de l’assurance-maladie les intéresse La Polyclinique du Lac d'Enghien faisait partie d'un groupe de cliniques, le groupe Arvita, qui comptait quatre établissements, dont trois sur le Val-d'Oise, le plus important étant la clinique Claude-Bernard à Ermont. Le groupe A…
doc_168599	right	left	web1	web	"Rokhaya Diallo : « C’est donc l’ancien colon qui a fourni les armes au pays ""indépendant"" pour qu’il matraque sa population en quête de démocratie » #FreeSenegal Selon le Stockholm International Peace Research Institute (SIPRI), en 2020 la Russie et la Chine sont les principaux fournisseurs d’armes …"
doc_224058	right	left	web1	web	Montpellier : «Les secrets de la culture oranaise» Le département de l’Hérault, région de Montpellier, organise, en partenariat avec l’Assemblée populaire de la wilaya d’Oran (APW), vendredi et samedi 16 et 17 septembre en cours, des rencontres culturelles au théâtre d’Oran, ayant pour intitulé «Les…
doc_408736	left	right	web1	web	Aux Grandes Gueules : cocoricos obligatoires ! Tout est parti d’une pétition signée en 2012 par plusieurs personnalités politiques, dont Danièle Obono mais aussi Noël Mamère, Eva Joly, Clémentine Autain, demandant l’arrêt des poursuites judiciaires intentées à un chanteur de rap pour son titre « Niq…
doc_389533	left	right	web1	web	Droite : où est ta mangeoire ? Abandonnée par une partie de son électorat, la droite semblait écartelée entre trois chevaux : Macron, qui en attiré une partie en lui offrant des postes, Le Pen, qui en a gagné une autre en lui promettant un avenir, Jacob, l’actuel président du parti LR, qui croit pou…
doc_110051	right	left	web1	web	Groupe Egae Le groupe Egae Le groupe Egaé est une agence de conseil, de formation et de communication experte de l’égalité entre les femmes et les hommes, de la lutte contre les discriminations, de la diversité et de la prévention des violences sexistes et sexuelles. Le groupe Egaé a été fondé par C…
doc_031125	left	right	web1	web	Décision du Bureau exécutif | Les Écologistes Décision du Bureau exécutif Nous avons appris mercredi soir par voie de presse l’existence de la plainte d'Anaïs Leleux, ex-compagne de Julien Bayou, pour harcèlement moral et abus de faiblesse contre Julien Bayou et contre X pour abstention d’assistance…
doc_460809	left	right	web1	web	Dissolution du CCIF : Une grave atteinte aux libertés publiques et à la démocratie - Le SAF Par décret du 2 décembre 2020 le Président de la république a prononcé la dissolution du CCIF, Collectif contre l’islamophobie en France, sur le fondement de l’article L 212-1 du Code de sécurité intérieure. …
doc_151223	right	left	web1	web	"""De l'utilité des 'valeurs de la République' si l’extrême droite arrivait au pouvoir"" Pour Paul Alliès, professeur de droit à l’Université Montpellier 1 et membre du PS, Marion Maréchal-Le Pen peut railler les «valeurs de la République», il existe en France un socle de valeurs dont le Conseil consti…"
doc_268413	right	left	web1	web	Ukraine : ce qu’on vous cache à la télé, c’est chez Olivier Berruyer. Les amateurs de bonnes choses savaient déjà que l’économiste Olivier Berruyer s’était fait une spécialité de la déconstruction des euromythes du moment. Son site les-crises.fr est un enchantement permanent pour internaute critique…
doc_417697	left	right	web1	web	Gouvernance - Framatome Gouvernance Une équipe de direction expérimentée, unie par des valeurs et une vision unique. La gouvernance de Framatome est confiée à un Comité Exécutif dirigé par Grégoire Ponchon, Chief Executive Officer. Le Comité Exécutif Le principal objectif du comité exécutif est de g…
doc_440038	right	left	web1	web	IMMIGRATION TO GREECE (MAY-JUNE 2017) Research Institute for European and American Studies Newsletter on Immigration to Greece Editor: Ioannis Kolovos Foreigners feature disproportionately in Police's statistics on serious crime According to criminality figures for 2016 released by the Hellenic Poli…
doc_361108	left	right	web1	web	La prévoyance des labos Une étude publiée fin juillet a confirmé un lien entre l'apparition de troubles neurologiques et les vaccins utilisés à l'hiver 2009 contre la grippe A(H1N1). En France, une soixantaine de personnes sont ainsi atteintes de narcolepsie, une maladie très handicapante qui se man…
doc_171129	right	left	web1	web	La commission européenne va appliquer une nouvelle TVA de 20% sur les produits achetés en ligne de provenance extérieure à l'UE Dès le 1er juillet 2021, les tarifs en ligne augmenteront de 20%. La nouvelle taxe mise en place par la Commission européenne va de ce fait rendre la consommation en ligne …
doc_357689	left	right	web1	web	Y a de l’a-bus À 33° dehors, on dépasse les 40° dans le bus. Or cela fait un moment qu’on dépasse 33° en journée. « Vous avez mis le chauffage ? » demandent des voyageurs… Non, on a mis la spéciale RATP : « air pulsé » aussi appelé « clim sans clim ». Et n’oubliez pas de valider, sinon c’est 70 euro…
doc_247302	right	left	web1	web	« Nous n'avons pas les moyens de faire face à la violence dans les prisons » Barrages de pneus enflammés, palettes de bois ou bottes de paille : les accès à plusieurs dizaines de prisons ont été bloqués ou perturbés, mercredi 24 novembre, par des surveillants appelés à une nouvelle journée d’action …
doc_154443	right	left	web1	web	Paris : sabotage de guichets automatiques bancaires en soutien aux clandestins Lu sur le site d’extrême-gauche indymedia : A Paris, dans la nuit du vendredi 4 au samedi 5 décembre, de nombreux distributeurs de billets ont été pris pour cible dans les 10e, 11e, 12e, 13e, 19e et 20e arrondissements. P…
doc_274568	right	left	web1	web	Université d'été du PS à La Rochelle : les meilleures déclarations .@RobertHueOff : « Sans cette diversité de la gauche, il n’y a pas de progrès possible » #UEPS — Parti socialiste (@partisocialiste) August 30, 2014 .@ChTaubira « Nous devons interroger nos défaites sémantiques, culturelles, politiqu…
doc_409129	left	right	web1	web	Kadhafi : Un dictateur qui les arrange bien De par sa situation géographique, la Libye est un point de départ facile pour traverser la Méditerranée et gagner l'Europe, via la Sicile ou les îles de Lampedusa et de Malte. Aussi l'Union européenne a-t-elle financé Kadhafi pour qu'il tienne le rôle peu …
doc_136866	right	left	web1	web	Dub Inc - Métissage Que les nationalistes soient démarqués Car ceux-ci ne voient pas que le monde a déjà changé Et que même leur sang s’est maintes fois mélangé Il n’y a qu’une seule race, celle de l’humanité Le monde est un village fait de communautés Si les frontières s’effacent, ne sois pas effra…
doc_409230	left	right	web1	web	Union européenne : Le retour des grenouilles de bénitier À l'occasion de la dernière conférence intergouvernementale qui préparait le Conseil européen des chefs d'État et de gouvernement qui doit se tenir les 17 et 18 juin prochain, sept pays de l'Union européenne sont revenus à la charge pour que l…
doc_102673	right	left	web1	web	Page not found We're sorry, but we can't find the page you were looking for. It's probably some thing we've done wrong but now we know about it and we'll try to fix it. In the meantime, try one of these options: DiscloseTV is a popular, reliable, and independent aggregator of breaking news. We disco…
doc_140091	right	left	web1	web	Les lois de la guerre C’est une loi non écrite. Non écrite parce qu’inhérente à notre espèce. Lors de la conquête d’un peuple par un autre, les hommes du camp des vainqueurs se saisissent des femmes du camp des vaincus. Humiliés, épuisés et privés d’épouse, les survivants du peuple vaincu sont conda…
doc_372127	left	right	web1	web	"Spectacle : On nous communique - Paris palpite Au programme de ces palpitations : poésie, chansons, récits autobiographiques, la musique des mots qui fait entrevoir "" un autre Paris "", un Paris inattendu, des moments singuliers où il fait bon être l'été. "" Le Paris poétique de Carco "", un spectacle …"
doc_354142	left	right	web1	web	Union Communiste Internationaliste BP 20029 - 93501 PANTIN CEDEX - FRANCE Groupes membres de l'UCI M. Philippe Anaïs - 1111 Rés Matéliane - l'aiguille - 97128 Goyave - Guadeloupe BP 821 - 97258 Fort-de-France Cedex - Martinique BP 54, rue de la Clef, 7000 Mons, Belgique BP 54, rue de la Clef, 7000 M…
doc_173513	right	left	web1	web	Le recours à la sous-traitance par l'État a conduit à un gouffre financier et une perte de savoir-faire dénonce une centaine de cadres et agents publics L’État consacrerait au moins 160 milliards d’euros par an pour régler les factures liées à la sous-traitance de ses missions. Une situation dont le…
doc_408029	left	right	web1	web	OTAN : “une nuée qui porte l’orage”… et la guerre Selon ce que les hauts gradés de l’OTAN ont déclaré, il s’agit d’entraîner ces militaires à faire face à des attaques de missiles, de drones, à protéger leurs villes, ports et aéroports, et de renforcer leur interopérabilité. En clair, il s’agit que …
doc_411198	left	right	web1	web	Violences dans les quartiers : drôle de sécurité Dans la nuit du 25 au 26 juillet, dans une cité de Villiers-sur- Marne, en région parisienne, quatre agents de sécurité ont tabassé un jeune homme, le plongeant dans le coma. Ils ont justifié cette violence, disant avoir réagi à des outrages qu’ils au…
doc_333015	left	right	web1	web	Clusters - Cluster17 Les clusters français Suite à un long de travail de recherche et de développement, nous avons bâti ce test de 30 questions clivantes : Les réponses à ces 30 questions permettent de positionner les répondants sur les 3 axes suivants : Identitaire / Culturel, Radicalité VS Stabili…
doc_139348	right	left	web1	web	France : la mort de la presse Fonte accélérée du lectorat, rapacité des distributeurs, gonflage des chiffres de diffusion pour attirer la publicité et alignement de la plupart journaux sur la même ligne éditoriale… Extraits d’une interview de J.F. Khan : « Les régies publicitaires des groupes de pre…
doc_180764	right	left	web1	web	Mercier (CGT) : «Hollande est pire que Sarkozy» Bien que la direction industrielle de PSA ait affirmé que l’usine d’Aulnay fermera bien en 2014, le délégué CGT, Jean-Pierre Mercier, a averti que les mouvements de grève se poursuivront. Syndicats et politiques n’ont pas tardé à réagir à l’annonce de …
