xml_id	y_true	y_pred	corpus_id	modality	text_snippet
doc_351147	left	right	web1	web	Proposition de loi pour étendre le RSA aux jeunes de 18 à 25 ans - La France insoumise « Proposition de loi visant à étendre le revenu de solidarité active pour les jeunes de 18 à 25 ans » Présentée par : Les membres du groupe La France ins
doc_431448	left	right	web1	web	"Gaza: un bateau français partira de Grèce, un autre devrait quitter la France MARSEILLE, 18 juin 2011 (AFP) - Un bateau français quittera la Grèce ""normalement en fin de semaine prochaine"", et devrait être accompagné d'une seconde embarcati"
doc_348456	left	right	web1	web	La gauche et les politiques de l’immigration « La gauche et l’immigration : une histoire et des politiques en débat » : organisation de tables-rondes et débat citoyen Une initiative du Groupe d’Histoire Sociale et de Sabine Rubin, députée d
doc_440640	right	left	web1	web	Operação Picoas já faz estragos na Altice France - Portugal - Investigação - Dinheiro - Mundo - Podcasts - Vida - Arquivo SÁBADO - Europa Viva - Ciência & Saúde - Desporto - Social - Cartoon - Viajante - Entrevistas - Ficção SÁBADO - O Últi
doc_350867	left	right	web1	web	Allocution d’Adrien Quatennens à la sortie de l’Elysée Adrien Quatennens, coordinateur de la France insoumise, a tenu une allocution ce mercredi 22 juin 2022 à la sortie du Palais de l’Elysée : « J’ai dit au Président que la Première minist
doc_224137	right	left	web1	web	Fortune a 2 ans et 2,24 millions de visiteurs uniques Le 15 septembre 2009 vers 23 H 30, Fortune apparaissait sur le Net. Deux ans après, la crise est entrée dans une nouvelle phase et nous pouvons dire, sans forfanterie, que nous l’avions 
doc_428176	left	right	web1	web	Serbie : la contagion d’origine étudiante – Le Conseil Le 15 mars 2025, une manifestation historique a eu lieu en Serbie, rassemblant entre 275 000 et 325 000 personnes qui ont battu le pavé contre les gouvernants serbes. Il s’agit de la pl
doc_102265	right	left	web1	web	Bernie Sanders campaign puts protest Trump ads in Craigslist Communists like Bernie Sanders always love to claim how they have all the grass roots and stuff. I guess that includes paying people to go protest Donald Trump in Janesville, Wisc
doc_428997	left	right	web1	web	Gendarmerie nationale : le nouveau véhicule blindé « Centaure » exposé à Eurosatory En octobre dernier, Gérald Darmanin, ministre de l’Intérieur, s’est chargé personnellement de présenter, sur Twitter, le Centaure sachant que ce dernier est
doc_406248	left	right	web1	web	Fillon : une réinsertion exemplaire Fillon, ex-Premier ministre, candidat malheureux à la présidentielle de 2017 et actuel condamné à cinq ans de prison, dont deux ferme, pour une affaire d’emploi fictif (pas le sien, celui de sa femme !), 
doc_190454	right	left	web1	web	Qui sont ces femmes qui écrivent aux détenus ? En janvier 2019, Netflix mettait en ligne un documentaire retraçant la vie du tueur en série Ted Bundy. Faits, enquête et procès, la vie de celui qu’on a longtemps surnommé “le Tueur de Femmes”
doc_331454	left	right	web1	web	Jiang Zemin est décédé (Xinhua) BEIJING, 30 novembre (Xinhua) -- Jiang Zemin est décédé le 30 novembre 2022 à 12h13 à Shanghai à l'âge de 96 ans des suites d'une leucémie et de la défaillance de plusieurs organes, selon une annonce faite me
doc_168762	right	left	web1	web	Acheter sur Amazon pour aider les migrants L’Auberge des migrants, association présente à Calais et sur le littoral du nord de la France depuis 2008, a choisi de se servir d’Amazon pour communiquer sur les produits dont les migrants ont bes
doc_107991	right	left	web1	web	Musangwin - Agen Resmi Website Game Online Terpercaya di Indonesia! Musangwin - Agen Resmi Website Game Online Terpercaya di Indonesia! Selamat datang di Musangwin Agen Slot online paling Populer di Tahun 2025 yang tengah menjadi perbincang
doc_291288	right	left	web1	web	Are You Sitting Down? SF's Median Rent Rate is $3,200/Month According to a rental market report by rental website Lovely, despite a slight decline from previous quarters, the San Francisco median rent price of $3,200 for Q1 2014 is still ap
doc_096621	right	left	web1	web	Iran successfully tests new 2000km-range missile Iran successfully tests new 2000km-range missile TEHRAN – On Friday night Iran released footage of the successful test-launch of its new ballistic missile, called Khorramshahr, with a range o
doc_397048	left	right	web1	web	Affaire Carlton : L'ignominie des clients Lors du deuxième jour d'audience du procès du Carlton de Lille, deux ex-prostituées impliquées dans le scandale ont témoigné. Leurs quelques mots, rapportés par la presse, en disent long sur leur so
doc_418632	left	right	web1	web	Bibliothèque Le Révolté [Genève] / Genève [Suisse] : [s.n.] Pour consulter ou emprunter des documents, voyez la rubrique informations pratiques. Le fonctionnement de l'interface de recherche est sommairement décrit dans ce guide de recherch
doc_271738	right	left	web1	web	Évasion fiscale, le hold-up du siècle (Rediff) De la Suisse aux îles Caïmans en passant par Jersey, un tour du monde très pédagogique des paradis fiscaux où sont dissimulés des milliards de dollars, détournés de la richesse publique. Imagin
doc_128432	right	left	web1	web	Jean Daniel. Italie : « En ce début de XXIe siècle, les spectres du XXe ressortent du placard » Article de Jean Daniel sur l’arrivée au pouvoir des «populistes» en Italie. Les guignols, qui prétendent à l’héritage de Mussolini ou de Hitler,
doc_392144	left	right	web1	web	Fast and Furious Bolloré, le directeur général de Renault, a annoncé qu’il voulait mettre en route le programme Fast. Il a expliqué qu’il veut que le groupe devienne souple et agile, pour se mettre à l’électrique. À le voir sautiller comme 
doc_190146	right	left	web1	web	"Aurélien Taché (LREM) ""réfléchit"" à rendre la syndicalisation obligatoire Missionné par le président du groupe LREM à l’Assemblée nationale, le député Aurélien Taché réfléchit aux moyens de «réinventer le rôle et la place des corps interméd"
doc_013187	left	right	web1	web	Ceuta et Melilla, centres de tri à ciel ouvert aux portes de l’Afrique MENUMENU Appelez nous : +212 (0)537-770-332 Cela correspond à la période de mise en place de la politique de généralisation des visas et donc de difficultés croissantes 
doc_248361	right	left	web1	web	Fortune, « Le Retour II » Therion – « Eternal Return » Paroles de la chanson Kronos is drumming And time is running. Enter the Aeon And bring back the past Wheel of fortuna dancing with Shiva Spin to the newborn who live to the last. The wo
doc_373794	left	right	web1	web	Grande-Bretagne : attentats, les fruits pourris de l’impérialisme Comme les islamistes qui, le 7 juillet 2005, avaient tué 56 personnes dans les transports londoniens, le kamikaze de Manchester, Salman Abedi, était né et avait grandi en Gra
doc_182691	right	left	web1	web	Les patients du Golfe au secours des hôpitaux parisiens Le tourisme médical fait des émules. On ne voyage plus seulement pour découvrir de nouveaux horizons et une nouvelle culture mais aussi pour se faire soigner. […] L’été dernier, l’Assi
doc_181383	right	left	web1	web	Norvège : Le saumon d’élevage, ruine écologique du pays (Article du 24/12/2011) Critiquer l’industrie du saumon est de très mauvais goût en Norvège. L’association Green Warriors a vu se déployer une puissante contre-attaque lorsqu’elle a pu
doc_361952	left	right	web1	web	Justice aveugle et préjugés tenaces Deux femmes, légalement mariées, se sont présentées devant le tribunal de Versailles afin que l'enfant de l'une d'elle devienne l'enfant légitime du couple. Cette possibilité d'adoption et les garanties l
doc_240963	right	left	web1	web	États-Unis : une philantrope offre 200 millions de dollars aux organisations luttant contre le racisme systémique La philanthrope Susan Sandler a annoncé lundi qu’elle va investir 200 millions de dollars dans des organisations de justice so
doc_388415	left	right	web1	web	Commission européenne : concours de morale En juillet dernier, José Manuel Barroso avait défrayé la chronique en acceptant un poste de dirigeant chez Goldman Sachs, pour aider la banque à gérer le Brexit. Ce recrutement avait fait scandale.
doc_459264	left	right	web1	web	Brouillards toxiques « Chère petite Yvonne. Tu imagines sans peine dans quels sentiments j’ai été ce matin, quand j’ai appris par les journaux qu’un brouillard empoisonné s’étendait sur la Belgique et le nord de la France, qu’il paraissait 
doc_270103	right	left	web1	web	L'homme qui plantait des arbres - Récit de Jean Giono (1953) Nous devrions tous lire et relire ces quelques pages pour nous prouver que des petits gestes, répétés jour après jour avec patience, peuvent changer un coin du monde, que nos gest
doc_013558	left	right	web1	web	Quartiers populaires « Voir les cités autrement permet de s’émanciper d’une vision qui considère le peuplement comme le principal problème et qui fait du bulldozer et de la grue les principaux instruments du changement social. » Au sommet d
doc_093785	right	left	web1	web	Art Noir by HR Giger Exhibition in KUNST HAUS WIEN devoted to the influentual Swiss painter and sculptor HR Giger, who received an Oscar for his creations in the film Alien. His oeuvre — varied, surrealistic, fetishistic, morbid, nightmaris
doc_239231	right	left	web1	web	Pour Mélenchon, ceux qui parlent de «privilège blanc» «n'ont jamais vu un blanc pauvre» «Il faut aimer la France sans exclusive, ce n’est pas la couleur qui va séparer les Français», a plaidé Jean-Luc Mélenchon dans une émission de son nouv
doc_011919	left	right	web1	web	แทงบอลออนไลน์ UFABET เว็บตรง สมัครฟรี ระบบ AUTO ราคาน้ำดีที่สุด แทงบอลออนไลน์ UFABET เว็บตรง ไม่ผ่านเอเย่นต์ AUTO ที่ดีที่สุดในไทย แทงบอลออนไลน์ UFABET ขึ้นชื่อว่าเว็บ ยูฟ่าเบท แล้วนั้น น่าจะเป็นเว็บที่มีนักพนันและคอบอลรู้จักกันเป็นอย่างดี 
doc_427654	left	right	web1	web	La Coquille Sous-titre Prisonnier politique en Syrie Ce journal d'un prisonnier politique syrien, écrit dans une langue objective, volontairement exempte de tout pathos, apporte un terrible témoignage sans équivalent jusqu'à présent, sur la
doc_347892	left	right	web1	web	RAPPORT POLITIQUE DE LA SEMAINE : LREM RECYCLE SES DÉCHETS ! « Parmi les 30 noms annoncés, on a un tiers de personnes déjà élu.e.s, un tiers de CSP+, des journalistes, des chirurgiens, des membres de cabinets qu’il faut recaser… Le tout men
