xml_id	label_true	label_pred	label_raw	corpus_id	modality	text_snippet
doc_354953	left	right	worldbank_org	web1	web	Le PS en manque d'adhésion Jean-Christophe Cambadélis, premier secrétaire du PS, a indiqué qu'il visait 500 000 adhérents d'ici 2017. Il a critiqué la pratique actuelle d'adhésion, la jugeant trop complexe et décourageante. Une réflexion sur une baisse de la cotisation, qu'il appelle le prix d'adhés
doc_295897	left	right	jeunes_agriculteurs_fr	web1	web	Session Porcine 2023 de Jeunes Agriculteurs - Jeunes Agriculteurs La session porc de Jeunes Agriculteurs s’est tenue fin novembre à Milizac-Guipronvel dans le Finistère où les JA du département ont assuré la réception et l’organisation de la session. Du 28 au 30 novembre, un travail de fond sur l’él
doc_218703	right	left	fdesouche_com	web1	web	L'Union Européenne négocie sa politique d'immigration avec les pays de la méditerranée [Le sommet a eu lieu à Istamboul, en Turquie du 16 au 18 novembre] Cette rencontre a rassemblé des représentants des conseils économiques et sociaux, des représentants des organisations de la société civile, des e
doc_525548	left	right	zoomdici_fr	web1	web	Ecouter : Strange fruit Ecouter : Strange fruit 1939, quinze ans avant le boycott des bus de Montgomery en Alabama, le Ku Klux Klan est à son apogée dans le Sud des États-Unis. Les lynchages, dont est victime la communauté Afro-Américaine, sont monnaie courante depuis le principe de ségrégation « sé
doc_208596	right	left	fdesouche_com	web1	web	Législatives : le PS prépare son grand règlement de compte interne Après le naufrage de la présidentielle, Solférino risque d’essuyer l’une des pires défaites électorales de son histoire aux élections législatives. Dans une circulaire interne, le PS annonce la publication prochaine d’une liste de me
doc_168599	right	left	fdesouche_com	web1	web	"Rokhaya Diallo : « C’est donc l’ancien colon qui a fourni les armes au pays ""indépendant"" pour qu’il matraque sa population en quête de démocratie » #FreeSenegal Selon le Stockholm International Peace Research Institute (SIPRI), en 2020 la Russie et la Chine sont les principaux fournisseurs d’armes "
doc_408736	left	right	worldbank_org	web1	web	Aux Grandes Gueules : cocoricos obligatoires ! Tout est parti d’une pétition signée en 2012 par plusieurs personnalités politiques, dont Danièle Obono mais aussi Noël Mamère, Eva Joly, Clémentine Autain, demandant l’arrêt des poursuites judiciaires intentées à un chanteur de rap pour son titre « Niq
doc_110051	right	left	groupe_egae_fr	web1	web	Groupe Egae Le groupe Egae Le groupe Egaé est une agence de conseil, de formation et de communication experte de l’égalité entre les femmes et les hommes, de la lutte contre les discriminations, de la diversité et de la prévention des violences sexistes et sexuelles. Le groupe Egaé a été fondé par C
doc_011594	left	right	zulma_fr	web1	web	Le Collectif de Pantin Depuis septembre 2018, le collectif de Pantin qui est ouvert à quiconque souhaite s’associer à sa proposition, a entrepris de questionner l’incidence de la race dans l’exercice psychanalytique : qu’est-ce qu’une telle prise en compte peut changer à nos manières de penser et d’
doc_431622	left	right	npa_lanticapitaliste_org	web1	web	Des centaines de salariés rassemblés devant le siège de Goodyear France - AFP - 12/02/2013 Plusieurs centaines de salariés, entre 800 et 1.000 selon une source policière, manifestaient mardi matin dans une ambiance tendue devant le siège de Goodyear France à Rueil-Malmaison (Hauts-de-Seine) où s'est
doc_031125	left	right	lesecologistes_fr	web1	web	Décision du Bureau exécutif | Les Écologistes Décision du Bureau exécutif Nous avons appris mercredi soir par voie de presse l’existence de la plainte d'Anaïs Leleux, ex-compagne de Julien Bayou, pour harcèlement moral et abus de faiblesse contre Julien Bayou et contre X pour abstention d’assistance
doc_460809	left	right	lesaf_org	web1	web	Dissolution du CCIF : Une grave atteinte aux libertés publiques et à la démocratie - Le SAF Par décret du 2 décembre 2020 le Président de la république a prononcé la dissolution du CCIF, Collectif contre l’islamophobie en France, sur le fondement de l’article L 212-1 du Code de sécurité intérieure. 
doc_293656	right	left	hizb_ut_tahrir_info	web1	web	Hizb-ut-Tahrir Media Office Wednesday, 9 Rabi' II 1447 - 01 October 2025 The Saudi capital Riyadh witnessed on Wednesday 17 September the signing of the Joint Strategic Defense agreement between Crown Prince Mohammed bin Salman and Pakistani Prime Minister, Shehbaz Sharif, a step described in the me
doc_526833	left	right	zoomdici_fr	web1	web	Voir : Moore, « Sicko » Voir : Moore, « Sicko » Dans son dernier documentaire, Michael Moore s’attaque au système de santé américain, réputé très inégalitaire, et qui pourrait bien préfigurer ce que va devenir le système de sécurité social en France avec l’appel de plus en plus pressant aux financem
doc_417697	left	right	framatome_com	web1	web	Gouvernance - Framatome Gouvernance Une équipe de direction expérimentée, unie par des valeurs et une vision unique. La gouvernance de Framatome est confiée à un Comité Exécutif dirigé par Grégoire Ponchon, Chief Executive Officer. Le Comité Exécutif Le principal objectif du comité exécutif est de g
doc_367836	left	right	worldbank_org	web1	web	Nouvelles confirmations des décisions de PSA Dans un article paru mardi 14 juin, le site Mediapart fait état d'un nouveau document interne que ses journalistes se sont procuré : sur 94 pages, la direction de PSA détaillait encore plus précisément, en 2010, le calendrier et le mode opératoire de la f
doc_440038	right	left	rieas_gr	web1	web	IMMIGRATION TO GREECE (MAY-JUNE 2017) Research Institute for European and American Studies Newsletter on Immigration to Greece Editor: Ioannis Kolovos Foreigners feature disproportionately in Police's statistics on serious crime According to criminality figures for 2016 released by the Hellenic Poli
doc_361108	left	right	worldbank_org	web1	web	La prévoyance des labos Une étude publiée fin juillet a confirmé un lien entre l'apparition de troubles neurologiques et les vaccins utilisés à l'hiver 2009 contre la grippe A(H1N1). En France, une soixantaine de personnes sont ainsi atteintes de narcolepsie, une maladie très handicapante qui se man
doc_171129	right	left	fdesouche_com	web1	web	La commission européenne va appliquer une nouvelle TVA de 20% sur les produits achetés en ligne de provenance extérieure à l'UE Dès le 1er juillet 2021, les tarifs en ligne augmenteront de 20%. La nouvelle taxe mise en place par la Commission européenne va de ce fait rendre la consommation en ligne 
doc_357689	left	right	worldbank_org	web1	web	Y a de l’a-bus À 33° dehors, on dépasse les 40° dans le bus. Or cela fait un moment qu’on dépasse 33° en journée. « Vous avez mis le chauffage ? » demandent des voyageurs… Non, on a mis la spéciale RATP : « air pulsé » aussi appelé « clim sans clim ». Et n’oubliez pas de valider, sinon c’est 70 euro
doc_247302	right	left	fdesouche_com	web1	web	« Nous n'avons pas les moyens de faire face à la violence dans les prisons » Barrages de pneus enflammés, palettes de bois ou bottes de paille : les accès à plusieurs dizaines de prisons ont été bloqués ou perturbés, mercredi 24 novembre, par des surveillants appelés à une nouvelle journée d’action 
doc_154443	right	left	fdesouche_com	web1	web	Paris : sabotage de guichets automatiques bancaires en soutien aux clandestins Lu sur le site d’extrême-gauche indymedia : A Paris, dans la nuit du vendredi 4 au samedi 5 décembre, de nombreux distributeurs de billets ont été pris pour cible dans les 10e, 11e, 12e, 13e, 19e et 20e arrondissements. P
doc_274568	right	left	fdesouche_com	web1	web	Université d'été du PS à La Rochelle : les meilleures déclarations .@RobertHueOff : « Sans cette diversité de la gauche, il n’y a pas de progrès possible » #UEPS — Parti socialiste (@partisocialiste) August 30, 2014 .@ChTaubira « Nous devons interroger nos défaites sémantiques, culturelles, politiqu
doc_409230	left	right	worldbank_org	web1	web	Union européenne : Le retour des grenouilles de bénitier À l'occasion de la dernière conférence intergouvernementale qui préparait le Conseil européen des chefs d'État et de gouvernement qui doit se tenir les 17 et 18 juin prochain, sept pays de l'Union européenne sont revenus à la charge pour que l
doc_102673	right	left	disclose_tv	web1	web	Page not found We're sorry, but we can't find the page you were looking for. It's probably some thing we've done wrong but now we know about it and we'll try to fix it. In the meantime, try one of these options: DiscloseTV is a popular, reliable, and independent aggregator of breaking news. We disco
doc_372127	left	right	worldbank_org	web1	web	"Spectacle : On nous communique - Paris palpite Au programme de ces palpitations : poésie, chansons, récits autobiographiques, la musique des mots qui fait entrevoir "" un autre Paris "", un Paris inattendu, des moments singuliers où il fait bon être l'été. "" Le Paris poétique de Carco "", un spectacle "
doc_354142	left	right	worldbank_org	web1	web	Union Communiste Internationaliste BP 20029 - 93501 PANTIN CEDEX - FRANCE Groupes membres de l'UCI M. Philippe Anaïs - 1111 Rés Matéliane - l'aiguille - 97128 Goyave - Guadeloupe BP 821 - 97258 Fort-de-France Cedex - Martinique BP 54, rue de la Clef, 7000 Mons, Belgique BP 54, rue de la Clef, 7000 M
doc_411198	left	right	worldbank_org	web1	web	Violences dans les quartiers : drôle de sécurité Dans la nuit du 25 au 26 juillet, dans une cité de Villiers-sur- Marne, en région parisienne, quatre agents de sécurité ont tabassé un jeune homme, le plongeant dans le coma. Ils ont justifié cette violence, disant avoir réagi à des outrages qu’ils au
doc_333015	left	right	cluster17_com	web1	web	Clusters - Cluster17 Les clusters français Suite à un long de travail de recherche et de développement, nous avons bâti ce test de 30 questions clivantes : Les réponses à ces 30 questions permettent de positionner les répondants sur les 3 axes suivants : Identitaire / Culturel, Radicalité VS Stabili
doc_295676	left	right	force_ouvriere_fr	web1	web	FO soutient son délégué licencié de la banque Chaabi | Force Ouvrière « Attention, ici on licencie ». Une dizaine d’affichettes ont été scotchées le 6 septembre par des militants FO sur la façade de l’agence de la banque Chaabi, avenue Kléber à Paris, pour informer la clientèle des pratiques sociale
doc_134945	right	left	fdesouche_com	web1	web	"Zemmour : ""Les écologistes sont partisans du local pour les salades et du global pour les hommes. Ils dénoncent le libre-échange, mais refusent la fermeture des frontières aux migrants"" CHRONIQUE – Alors qu’ils ont réussi à imposer nombre de leurs idées dans le débat public, les écologistes sont tra"
doc_180764	right	left	fdesouche_com	web1	web	Mercier (CGT) : «Hollande est pire que Sarkozy» Bien que la direction industrielle de PSA ait affirmé que l’usine d’Aulnay fermera bien en 2014, le délégué CGT, Jean-Pierre Mercier, a averti que les mouvements de grève se poursuivront. Syndicats et politiques n’ont pas tardé à réagir à l’annonce de 
doc_375693	left	right	worldbank_org	web1	web	USA : Le gouvernement vous espionne ! Edward Snowden, un informaticien américain travaillant pour la NSA, le service chargé d'espionner les communications, a révélé l'ampleur de la surveillance dont font l'objet les citoyens américains. Les documents qu'il a transmis à la presse internationale prouv
